"col0","col1","col2","col3","input_params","return_value"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:295","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:254","findHighVarianceColumns","self|sheet|start_hdr_row_|tbl","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:295","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:254","findHighVarianceColumns","self|sheet|start_hdr_row_|tbl","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:302","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:254","findHighVarianceColumns","self|sheet|start_hdr_row_|tbl","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:319","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:313","returnSummary","self|tbl","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:322","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:313","returnSummary","self|tbl","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:322","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:313","returnSummary","self|tbl","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:329","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:313","returnSummary","self|tbl","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:331","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:313","returnSummary","self|tbl","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:333","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:313","returnSummary","self|tbl","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:345","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:340","findHdrRow","self|tbl","None"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:345","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:340","findHdrRow","self|tbl","row_ctr"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:349","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:340","findHdrRow","self|tbl","None"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:349","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:340","findHdrRow","self|tbl","row_ctr"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:350","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:340","findHdrRow","self|tbl","None"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:350","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:340","findHdrRow","self|tbl","row_ctr"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:355","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:340","findHdrRow","self|tbl","None"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:355","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:340","findHdrRow","self|tbl","row_ctr"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:372","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:360","createDBRec","mode|self|summary_D","insertRec"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:409","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:397","returnEntireSheet","self|sheet_name|tbl_","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:410","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:397","returnEntireSheet","self|sheet_name|tbl_","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:410","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:397","returnEntireSheet","self|sheet_name|tbl_","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:412","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:397","returnEntireSheet","self|sheet_name|tbl_","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:417","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:397","returnEntireSheet","self|sheet_name|tbl_","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:420","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:397","returnEntireSheet","self|sheet_name|tbl_","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:428","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:397","returnEntireSheet","self|sheet_name|tbl_","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:432","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:397","returnEntireSheet","self|sheet_name|tbl_","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:84","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:75","find_bounds","end_col|end_row|max_col|max_row|self|sheet|start_col|start_row","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:99","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:75","find_bounds","end_col|end_row|max_col|max_row|self|sheet|start_col|start_row","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:116","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:113","find_tables","self|sheet","table_bounds_"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:117","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:113","find_tables","self|sheet","table_bounds_"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:126","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:113","find_tables","self|sheet","table_bounds_"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:143","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:113","find_tables","self|sheet","table_bounds_"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:158","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:113","find_tables","self|sheet","table_bounds_"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:175","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:168","findDateRange","self|tbl","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:175","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:168","findDateRange","self|tbl","BinaryExpr"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:191","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:182","findSequenceInfo","self|tbl","seqInfo"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:199","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:182","findSequenceInfo","self|tbl","seqInfo"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:203","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:182","findSequenceInfo","self|tbl","seqInfo"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:218","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:209","findHeaderInfo","self|tbl","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:219","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:209","findHeaderInfo","self|tbl","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:222","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:209","findHeaderInfo","self|tbl","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:227","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:209","findHeaderInfo","self|tbl","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:229","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:209","findHeaderInfo","self|tbl","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:241","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:235","returnSummary","self|sheet|tbl","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:244","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:235","returnSummary","self|sheet|tbl","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:246","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:235","returnSummary","self|sheet|tbl","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:248","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:235","returnSummary","self|sheet|tbl","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:252","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:235","returnSummary","self|sheet|tbl","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:253","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:235","returnSummary","self|sheet|tbl","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:255","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:235","returnSummary","self|sheet|tbl","Tuple"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:266","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:261","findHdrRow","self|tbl","None"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:266","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:261","findHdrRow","self|tbl","row_ctr"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:270","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:261","findHdrRow","self|tbl","None"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:270","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:261","findHdrRow","self|tbl","row_ctr"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:271","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:261","findHdrRow","self|tbl","None"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:271","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:261","findHdrRow","self|tbl","row_ctr"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:273","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:261","findHdrRow","self|tbl","None"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:273","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:261","findHdrRow","self|tbl","row_ctr"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:277","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:261","findHdrRow","self|tbl","None"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:277","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:261","findHdrRow","self|tbl","row_ctr"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:292","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:282","convertToPandas","self|tbl","df"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:292","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:282","convertToPandas","self|tbl","Attribute()"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:298","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:282","convertToPandas","self|tbl","df"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:298","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:282","convertToPandas","self|tbl","Attribute()"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:310","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:282","convertToPandas","self|tbl","df"
"ControlFlowNode for self","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:310","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:282","convertToPandas","self|tbl","Attribute()"
"ControlFlowNode for data","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/createJsonFeats.py:34","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/createJsonFeats.py:33","returnEmbed","sent","Tuple"
"ControlFlowNode for data","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/createJsonFeats.py:73","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/createJsonFeats.py:72","returnJsonFeat","src_0|src_raw","Tuple"
"ControlFlowNode for data","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/createJsonFeats_safe.py:31","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/createJsonFeats_safe.py:30","returnEmbed","sent","Subscript"
"ControlFlowNode for data","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/createJsonFeats_safe.py:70","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/createJsonFeats_safe.py:69","returnJsonFeat","src_0|src_raw","Tuple"
"ControlFlowNode for data","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/db_utils.py:34","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/db_utils.py:33","insertNewSignature","rec_","string"
"ControlFlowNode for data","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/db_utils.py:45","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/db_utils.py:44","updateSignature","rec_","string"
"ControlFlowNode for data","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/db_utils.py:56","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/db_utils.py:55","searchSignature","rec_","json_obj"
"ControlFlowNode for x","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:279","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:279","findHighVarianceColumns","self|sheet|start_hdr_row_|tbl","Tuple"
"ControlFlowNode for x","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:282","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:282","findHighVarianceColumns","self|sheet|start_hdr_row_|tbl","Tuple"
"ControlFlowNode for ids","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/findKeys.py:144","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/findKeys.py:139","findRaw","ids|json_raw","Tuple"
"ControlFlowNode for .0","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:92","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:92","find_bounds","end_col|end_row|max_col|max_row|self|sheet|start_col|start_row","Tuple"
"ControlFlowNode for .0","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:107","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:107","find_bounds","end_col|end_row|max_col|max_row|self|sheet|start_col|start_row","Tuple"
"ControlFlowNode for .0","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:271","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:271","findHighVarianceColumns","self|sheet|start_hdr_row_|tbl","Tuple"
"ControlFlowNode for .0","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:279","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:279","findHighVarianceColumns","self|sheet|start_hdr_row_|tbl","Tuple"
"ControlFlowNode for .0","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:282","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:282","findHighVarianceColumns","self|sheet|start_hdr_row_|tbl","Tuple"
"ControlFlowNode for .0","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/firstpass.py:12","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/firstpass.py:12","find_table_bounds","sheet","Tuple"
"ControlFlowNode for .0","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/firstpass.py:26","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/firstpass.py:26","find_table_bounds","sheet","Tuple"
"ControlFlowNode for .0","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:84","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:84","find_bounds","end_col|end_row|max_col|max_row|self|sheet|start_col|start_row","Tuple"
"ControlFlowNode for .0","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:99","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:99","find_bounds","end_col|end_row|max_col|max_row|self|sheet|start_col|start_row","Tuple"
"ControlFlowNode for string","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/createJsonFeats.py:39","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/createJsonFeats.py:38","returnEmbed","sent","Tuple"
"ControlFlowNode for string","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/createJsonFeats.py:76","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/createJsonFeats.py:75","returnJsonFeat","src_0|src_raw","Tuple"
"ControlFlowNode for string","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/createJsonFeats_safe.py:36","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/createJsonFeats_safe.py:35","returnEmbed","sent","Subscript"
"ControlFlowNode for string","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/createJsonFeats_safe.py:73","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/createJsonFeats_safe.py:72","returnJsonFeat","src_0|src_raw","Tuple"
"ControlFlowNode for string","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/db_utils.py:40","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/db_utils.py:38","insertNewSignature","rec_","string"
"ControlFlowNode for string","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/db_utils.py:51","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/db_utils.py:49","updateSignature","rec_","string"
"ControlFlowNode for string","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/db_utils.py:60","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/db_utils.py:59","searchSignature","rec_","json_obj"
"ControlFlowNode for char","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/findKeys.py:31","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/findKeys.py:30","allNum","mode|wd_","False"
"ControlFlowNode for char","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/findKeys.py:31","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/findKeys.py:30","allNum","mode|wd_","True"
"ControlFlowNode for char","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/findKeys.py:31","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/findKeys.py:40","allNum","mode|wd_","False"
"ControlFlowNode for char","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/findKeys.py:31","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/findKeys.py:40","allNum","mode|wd_","True"
"ControlFlowNode for char","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/findKeys.py:31","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/findKeys.py:30","allNum","mode|wd_","False"
"ControlFlowNode for char","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/findKeys.py:31","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/findKeys.py:30","allNum","mode|wd_","True"
"ControlFlowNode for char","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/findKeys.py:31","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/findKeys.py:40","allNum","mode|wd_","False"
"ControlFlowNode for char","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/findKeys.py:31","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/findKeys.py:40","allNum","mode|wd_","True"
"ControlFlowNode for char","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/findKeys.py:32","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/findKeys.py:30","allNum","mode|wd_","False"
"ControlFlowNode for char","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/findKeys.py:32","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/findKeys.py:30","allNum","mode|wd_","True"
